flux_std,flux_range,relative_flux_range,coefficient_of_variation,flux_mad,flux_skew,flux_kurtosis,dominant_period,period_power,period_confidence,num_periods,flare_count,flare_frequency,largest_flare,flare_strength,dip_count,largest_dip_depth,tic_id
0.07993142344039136,2.01165775,1.9912854173029837,0.07912194700173089,0.0015999700000000061,11.373113939375733,146.12792230781207,150.74655927385461,0.06335158644148936,0.0009053588357572747,3777,26,0.0019320799583859702,1.343994,16.81433836846756,2,0.66766375,366723100
0.10376092087364491,1.8251088000000002,1.84242031639521,0.10474511364225475,0.0084846999999999,-3.8222308183260068,18.373161490681117,305.16986073401034,0.23627193557564508,0.0014166182112710724,4387,1,5.9912527709544064e-05,0.9238919000000001,8.904044916149804,215,0.9012169,366740946
0.08013297632460704,13.05837650032,13.055645369900882,0.0801162166907269,0.0019294999999999174,130.36215390598827,19503.497578692302,0.23746116811914736,0.00028183959728603214,1.0667113996183896e-05,7905,2,7.578915457198075e-05,12.058568,150.48196826176147,8,0.99980850032,376784892
0.030727833643681073,5.53724839,5.536050980003546,0.030721188860463336,0.0015394750000000124,126.96637570569622,19361.475337169773,13.928201444460866,0.0008565349517274188,3.23394203938595e-05,10885,2,7.582650894752806e-05,4.616088,150.22497366810828,10,0.92116039,376786621
0.1786930560811491,13.750040823500001,13.61574375515326,0.1769477555490515,0.0022256000000000498,37.63731777006487,2111.8544356755588,349.5315317130495,0.03936323676536564,0.0011397351928488053,3542,21,0.0014903129657228018,12.754939,71.37904113189298,6,0.9951018235,376786973
0.254110843302924,32.47847769,32.37845078849191,0.25332823518508646,0.0017763999999999558,105.14092568952802,11894.12865330535,61.682035010817884,0.0008886605577623084,3.7435895711135955e-05,6195,5,0.00021741020958344204,31.529705,124.07855009325057,1,0.94877269,376787010
0.18186299158872307,21.80628777,21.76448945453545,0.18151439641406844,0.0019506699999999877,110.28212859626537,12631.94577763581,349.53153167689686,0.0023359242632483355,9.354553980168852e-05,4256,3,0.00021294718909710392,20.99804,115.4607642630577,1,0.80824777,376787460
0.04639507047527475,1.9908976820000002,1.9973022509856553,0.04654431994808278,0.033655174999999926,-0.8568098587987472,53.919644937614066,0.20078677582460555,0.6307864934031892,0.008278834834699779,9934,94,0.00356330553449583,1.0041459000000001,21.643374817916012,6,0.986751782,376787680
0.022678644001177174,1.04878873,1.0533338269827313,0.022776925603061077,0.001058699999999968,-20.421412377845606,731.6375009674179,13.875542834021154,0.11360311383565762,0.002381174213479749,8431,1,4.34914974122559e-05,0.06427190000000005,2.834027466398075,181,0.98451683,376787979
0.49649966422481584,5.05756825,4.614952526066178,0.4530482370861378,0.0018895999999999358,6.276323191438903,40.570018686091586,0.003473411490706145,0.09980985107013113,0.003576230401248025,727,19,0.005396194262993468,4.5438585,9.15178564540284,0,0.0,376788286
0.01065914996790955,0.56373404,0.564088083286394,0.010665844260283318,0.0008122299999999694,-39.2370289772697,1927.8383854948538,0.0017367167051915522,0.009065597184168514,0.0003552732144392411,2866,0,0.0,0.0,0.0,25,0.54997814,376812733
0.017188863603188508,0.9985708567,0.9988676754876812,0.017193972882737458,0.00040839999999997545,-53.61091125800139,2936.9393764101164,170.7014454848938,0.00400656093359401,0.00015167290845286187,6074,0,0.0,0.0,0.0,4,0.9950793567,376813729
0.00945295490634407,0.6891174,0.6887068655953201,0.00944732340840926,0.0003249999999999087,1.5557353895876327,672.0843535278684,0.0006945144627699231,0.057569974485889776,0.0023171942183594393,7427,28,0.001203472878879051,0.2124218,22.471470783959774,2,0.4766956,376850415
0.3642213299646215,43.89719543,43.765627739987075,0.36312969395991834,0.003097850000000013,116.92178314400964,13795.973840834087,16.061623972787206,0.0003324011753126887,1.3337054373402241e-05,4602,3,0.00021285653469561516,43.013973,118.09844581089787,0,0.0,376851258
1.1940423225729133,67.532965753,63.96227457198978,1.130909357162244,0.0025108999999999826,51.29656412780969,2830.486542927092,0.0034733218825851665,0.007205585780801119,0.00028570563316102136,1271,3,0.00088261253309797,66.55422,55.73857705193353,0,0.0,376851794
0.010732510504075195,0.6235363,0.6230860216418992,0.010724760165870225,0.0006971999999999534,-24.179731710773105,1212.642024346959,0.0017362942305910842,0.04037724881707603,0.0015473993481794626,2411,19,0.0028160663998814286,0.12840600000000002,11.964209115028915,6,0.4951303,376852649
7.415214539301724,326.32073984100003,245.57735666392372,5.580426137011395,0.005051000000000028,30.800161268159048,1175.1973532025086,0.0034726103123774435,0.020023946444440107,0.0007369575588016358,415,3,0.0008952551477170994,325.33017,43.87333208981378,0,0.0,376865440
0.035923607477525855,0.843896753122065,0.8384976526632298,0.03569377466338435,0.0016075699678486655,4.829079761498148,61.859307181880226,0.003473321484852165,0.11109725283460713,0.00400145079580281,776,9,0.002565564424173318,0.3649867727002647,10.160081303878066,2,0.47890998042180033,376876566
0.0239820964173652,1.325726178,1.3252433312443586,0.023973361825229383,0.001322949999999934,-19.042070936757685,688.6788957524979,305.16982054942923,0.006747666950703054,5.031986144250726e-05,5853,7,0.0005206783695328771,0.3596102000000001,14.994944301016567,17,0.966115978,376886008
0.01307209254746597,0.5620116218994188,0.5623050940779597,0.013078918554844656,0.0009365499531724941,-24.63367194834053,810.9658122163955,0.0034516717786588127,0.008092873588231833,0.000315145020972773,1131,3,0.0008551881413911061,0.08709644564517771,6.662777617961509,13,0.47491517625424107,376886844
0.07954676773362515,6.7095750604,6.680915653684362,0.07920699015473681,0.0008436400000000344,39.67031874992145,2553.836905856918,17.695685169453373,0.009579578784624806,0.00025781694596371124,4559,23,0.0012954097437341593,5.710673,71.79013255602145,13,0.9989020604,377169488
